Cell_ID	cell_types	week	Gene_num	Pre_Map_Reads	Aligned_Reads	MappingRate	pfc
GW19_PFC1_sc53	Neurons	GW19	1455	543223	389789	71.80%	PFC1
GW19_PFC1_sc54	GABAergic neurons	GW19	1526	582152	426549	73.30%	PFC1
GW19_PFC1_sc55	GABAergic neurons	GW19	1272	528389	391605	74.10%	PFC1
GW19_PFC1_sc56	Stem cells	GW19	3487	3277155	2490279	76.00%	PFC1
GW19_PFC1_sc57	Neurons	GW19	1884	298236	163011	54.70%	PFC1
GW19_PFC1_sc58	Neurons	GW19	1932	766812	566774	73.90%	PFC1
GW19_PFC1_sc59	Neurons	GW19	1841	780337	587620	75.30%	PFC1
GW19_PFC1_sc6	Neurons	GW19	2062	1059944	795423	75.00%	PFC1
GW19_PFC1_sc60	GABAergic neurons	GW19	2184	205200	114624	55.90%	PFC1
GW19_PFC1_sc61	Neurons	GW19	1731	190155	115775	60.90%	PFC1
GW19_PFC1_sc62	Neurons	GW19	2145	1280937	973612	76.00%	PFC1
GW19_PFC1_sc63	Neurons	GW19	2031	1369299	1039510	75.90%	PFC1
GW19_PFC1_sc64	Neurons	GW19	1697	1059575	639486	60.40%	PFC1
GW19_PFC1_sc65	GABAergic neurons	GW19	1973	798261	589218	73.80%	PFC1
GW19_PFC1_sc66	Astrocytes	GW19	1729	1004750	619846	61.70%	PFC1
GW19_PFC1_sc67	Stem cells	GW19	3629	3052958	2152523	70.50%	PFC1
GW19_PFC1_sc68	Neurons	GW19	2477	2122392	1305911	61.50%	PFC1
GW19_PFC1_sc69	Neurons	GW19	2165	1236648	906664	73.30%	PFC1
GW19_PFC1_sc7	Neurons	GW19	1558	735980	512846	69.70%	PFC1
GW19_PFC1_sc70	Neurons	GW19	2025	1022033	587452	57.50%	PFC1
GW19_PFC1_sc71	Neurons	GW19	1918	998420	740778	74.20%	PFC1
GW19_PFC1_sc72	GABAergic neurons	GW19	1555	674370	509652	75.60%	PFC1
GW19_PFC1_sc73	Neurons	GW19	1770	824943	619514	75.10%	PFC1
GW19_PFC1_sc74	Neurons	GW19	3089	187614	122750	65.40%	PFC1
GW19_PFC1_sc75	Neurons	GW19	2323	1382095	1009230	73.00%	PFC1
GW19_PFC1_sc76	Neurons	GW19	2179	950669	699989	73.60%	PFC1
GW19_PFC1_sc77	Neurons	GW19	3520	1824573	46393	2.50%	PFC1
GW19_PFC1_sc78	Neurons	GW19	1121	470001	334376	71.10%	PFC1
GW19_PFC1_sc79	Neurons	GW19	1503	355797	250811	70.50%	PFC1
GW19_PFC1_sc8	GABAergic neurons	GW19	1779	422974	154863	36.60%	PFC1
GW19_PFC1_sc80	GABAergic neurons	GW19	1595	793023	557126	70.30%	PFC1
GW19_PFC1_sc81	Neurons	GW19	2069	796839	560344	70.30%	PFC1
GW19_PFC1_sc82	Neurons	GW19	2078	674724	528272	78.30%	PFC1
GW19_PFC1_sc83	Neurons	GW19	2947	1180598	903178	76.50%	PFC1
GW19_PFC1_sc84	Neurons	GW19	2701	864023	643250	74.40%	PFC1
GW19_PFC1_sc85	Neurons	GW19	2354	772879	470064	60.80%	PFC1
GW19_PFC1_sc86	GABAergic neurons	GW19	1721	501915	361262	72.00%	PFC1
GW19_PFC1_sc87	Neurons	GW19	2572	175866	118789	67.50%	PFC1
GW19_PFC1_sc88	Neurons	GW19	2507	1233692	850539	68.90%	PFC1
GW19_PFC1_sc89	Neurons	GW19	2048	1028944	717150	69.70%	PFC1
GW19_PFC1_sc9	Neurons	GW19	1439	593338	435446	73.40%	PFC1
GW19_PFC1_sc90	Neurons	GW19	2933	1471429	898912	61.10%	PFC1
GW19_PFC1_sc91	GABAergic neurons	GW19	1526	526882	378525	71.80%	PFC1
GW19_PFC1_sc92	Neurons	GW19	1808	588382	399124	67.80%	PFC1
GW19_PFC1_sc93	Neurons	GW19	2801	1377535	1038438	75.40%	PFC1
GW19_PFC1_sc94	Neurons	GW19	2317	372225	272935	73.30%	PFC1
GW19_PFC1_sc95	Neurons	GW19	2251	835176	657538	78.70%	PFC1
GW19_PFC1_sc96	Neurons	GW19	1786	586498	409462	69.80%	PFC1
GW19_PFC1_sc97	Neurons	GW19	3016	280850	138584	49.30%	PFC1
GW19_PFC1_sc98	Neurons	GW19	2627	984211	670307	68.10%	PFC1
GW19_PFC1_sc99	Astrocytes	GW19	3586	1397586	1101931	78.80%	PFC1
GW23_PFC1_sc1	Neurons	GW23	4358	5100590	3733421	73.20%	PFC1
GW23_PFC1_sc10	GABAergic neurons	GW23	1528	196400	143635	73.10%	PFC1
GW23_PFC1_sc104	Neurons	GW23	1602	1524556	1175774	77.10%	PFC1
GW23_PFC1_sc105	GABAergic neurons	GW23	1271	441904	341041	77.20%	PFC1
GW23_PFC1_sc106	Neurons	GW23	1190	796356	577987	72.60%	PFC1
GW23_PFC1_sc107	Neurons	GW23	2243	1582571	1283029	81.10%	PFC1
GW23_PFC1_sc108	GABAergic neurons	GW23	2585	1235932	1054084	85.30%	PFC1
GW23_PFC1_sc109	GABAergic neurons	GW23	1223	677408	562633	83.10%	PFC1
GW23_PFC1_sc11	Neurons	GW23	1672	736678	563710	76.50%	PFC1
GW23_PFC1_sc110	GABAergic neurons	GW23	1438	1023640	816194	79.70%	PFC1
GW23_PFC1_sc111	Neurons	GW23	2394	1794145	1471098	82.00%	PFC1
GW23_PFC1_sc112	GABAergic neurons	GW23	1587	1748654	1212239	69.30%	PFC1
GW23_PFC1_sc113	GABAergic neurons	GW23	1583	2009622	1247349	62.10%	PFC1
GW23_PFC1_sc114	GABAergic neurons	GW23	1335	914480	726462	79.40%	PFC1
GW23_PFC1_sc115	GABAergic neurons	GW23	1333	1097324	801564	73.00%	PFC1
GW23_PFC1_sc116	OPC	GW23	2384	2106522	1414882	67.20%	PFC1
GW23_PFC1_sc118	Neurons	GW23	1766	1730487	1115921	64.50%	PFC1
GW23_PFC1_sc119	Neurons	GW23	2058	1869493	1384345	74.00%	PFC1
GW23_PFC1_sc12	GABAergic neurons	GW23	1227	801766	607747	75.80%	PFC1
GW23_PFC1_sc120	GABAergic neurons	GW23	1282	1052785	866401	82.30%	PFC1
GW23_PFC1_sc121	Neurons	GW23	1552	1127099	923256	81.90%	PFC1
GW23_PFC1_sc122	OPC	GW23	1753	153261	117504	76.70%	PFC1
GW23_PFC1_sc123	Neurons	GW23	2132	1358561	1117769	82.30%	PFC1
GW23_PFC1_sc124	GABAergic neurons	GW23	1828	1145902	873919	76.30%	PFC1
GW23_PFC1_sc125	GABAergic neurons	GW23	1473	744050	139412	18.70%	PFC1
GW23_PFC1_sc126	GABAergic neurons	GW23	1389	1051293	841344	80.00%	PFC1
GW23_PFC1_sc127	Neurons	GW23	2236	1368678	1082759	79.10%	PFC1
GW23_PFC1_sc128	GABAergic neurons	GW23	1018	1007568	801201	79.50%	PFC1
GW23_PFC1_sc129	Neurons	GW23	1969	1819435	1433933	78.80%	PFC1
GW23_PFC1_sc13	Neurons	GW23	1444	644304	482692	74.90%	PFC1
GW23_PFC1_sc130	OPC	GW23	1686	1371971	1056494	77.00%	PFC1
GW23_PFC1_sc131	GABAergic neurons	GW23	1810	910905	731538	80.30%	PFC1
GW23_PFC1_sc132	GABAergic neurons	GW23	1318	894243	737205	82.40%	PFC1
GW23_PFC1_sc133	Neurons	GW23	2340	2044022	1589037	77.70%	PFC1
GW23_PFC1_sc134	Neurons	GW23	2152	248284	192027	77.30%	PFC1
GW23_PFC1_sc135	GABAergic neurons	GW23	1375	1388288	1064560	76.70%	PFC1
GW23_PFC1_sc136	Neurons	GW23	1859	1133666	831374	73.30%	PFC1
GW23_PFC1_sc137	Neurons	GW23	4790	1878796	1601693	85.30%	PFC1
GW23_PFC1_sc138	OPC	GW23	2175	1293352	1101802	85.20%	PFC1
GW23_PFC1_sc139	OPC	GW23	2539	1154806	940948	81.50%	PFC1
GW23_PFC1_sc14	GABAergic neurons	GW23	1542	770544	571481	74.20%	PFC1
GW23_PFC1_sc140	Neurons	GW23	1541	1032743	846197	81.90%	PFC1
GW23_PFC1_sc141	Neurons	GW23	1669	1220020	996057	81.60%	PFC1
GW23_PFC1_sc142	Neurons	GW23	1645	397390	296109	74.50%	PFC1
GW23_PFC1_sc143	Neurons	GW23	1915	1541608	1231893	79.90%	PFC1
GW23_PFC1_sc15	GABAergic neurons	GW23	1716	1316123	927594	70.50%	PFC1
GW23_PFC1_sc16	GABAergic neurons	GW23	1691	1810795	1106483	61.10%	PFC1
GW23_PFC1_sc17	GABAergic neurons	GW23	1922	1426006	910578	63.90%	PFC1
GW23_PFC1_sc18	GABAergic neurons	GW23	1659	1154191	696054	60.30%	PFC1
GW23_PFC1_sc19	OPC	GW23	1220	641914	472595	73.60%	PFC1
GW23_PFC1_sc2	Astrocytes	GW23	4566	4619558	3714388	80.40%	PFC1
GW23_PFC1_sc20	OPC	GW23	2628	1971016	1214377	61.60%	PFC1
GW23_PFC1_sc21	Neurons	GW23	2639	2668924	1659198	62.20%	PFC1
GW23_PFC1_sc22	GABAergic neurons	GW23	1431	1031199	707891	68.60%	PFC1
GW23_PFC1_sc23	Neurons	GW23	1624	1192962	768730	64.40%	PFC1
GW23_PFC1_sc24	OPC	GW23	3940	8171228	4751024	58.10%	PFC1
GW23_PFC1_sc25	GABAergic neurons	GW23	2316	1675528	1270120	75.80%	PFC1
GW23_PFC1_sc26	GABAergic neurons	GW23	1820	1061600	761670	71.70%	PFC1
GW23_PFC1_sc27	Neurons	GW23	2088	197255	137891	69.90%	PFC1
GW23_PFC1_sc28	Neurons	GW23	1011	538738	391106	72.60%	PFC1
GW23_PFC1_sc29	OPC	GW23	2014	1031007	792415	76.90%	PFC1
GW23_PFC1_sc3	Neurons	GW23	1805	1335909	924435	69.20%	PFC1
GW23_PFC1_sc30	Neurons	GW23	2139	776301	127401	16.40%	PFC1
GW23_PFC1_sc31	GABAergic neurons	GW23	1691	1176495	832875	70.80%	PFC1
GW23_PFC1_sc32	GABAergic neurons	GW23	1901	583408	405504	69.50%	PFC1
GW23_PFC1_sc33	GABAergic neurons	GW23	1447	1230398	886858	72.10%	PFC1
GW23_PFC1_sc34	GABAergic neurons	GW23	1569	1105485	824404	74.60%	PFC1
GW23_PFC1_sc35	OPC	GW23	2372	1202853	864133	71.80%	PFC1
GW23_PFC1_sc36	GABAergic neurons	GW23	1292	634988	463440	73.00%	PFC1
GW23_PFC1_sc37	OPC	GW23	1670	846463	648160	76.60%	PFC1
GW23_PFC1_sc38	Neurons	GW23	1957	1339478	997865	74.50%	PFC1
GW23_PFC1_sc39	GABAergic neurons	GW23	2088	323732	153480	47.40%	PFC1
GW23_PFC1_sc4	Neurons	GW23	1594	1051768	819734	77.90%	PFC1
GW23_PFC1_sc40	Neurons	GW23	1898	1401683	1027850	73.30%	PFC1
GW23_PFC1_sc41	Neurons	GW23	2136	1127190	848921	75.30%	PFC1
GW23_PFC1_sc42	Neurons	GW23	1445	381888	276407	72.40%	PFC1
GW23_PFC1_sc43	Astrocytes	GW23	2158	1338191	1057355	79.00%	PFC1
GW23_PFC1_sc44	GABAergic neurons	GW23	1291	621239	447380	72.00%	PFC1
GW23_PFC1_sc45	Neurons	GW23	1685	1101905	787985	71.50%	PFC1
GW23_PFC1_sc46	Neurons	GW23	1381	889708	644089	72.40%	PFC1
GW23_PFC1_sc47	Neurons	GW23	2266	557574	353150	63.30%	PFC1
GW23_PFC1_sc48	Neurons	GW23	1649	1043527	760028	72.80%	PFC1
GW23_PFC1_sc49	Neurons	GW23	3837	7315839	6117558	83.60%	PFC1
GW23_PFC1_sc5	GABAergic neurons	GW23	1451	778981	592535	76.10%	PFC1
GW23_PFC1_sc50	GABAergic neurons	GW23	1451	2008407	1697123	84.50%	PFC1
GW23_PFC1_sc51	GABAergic neurons	GW23	1714	2188077	1776223	81.20%	PFC1
GW23_PFC1_sc52	GABAergic neurons	GW23	1338	1821193	1488804	81.70%	PFC1
GW23_PFC1_sc53	GABAergic neurons	GW23	1384	1582672	1296127	81.90%	PFC1
GW23_PFC1_sc54	Neurons	GW23	1844	2968381	2356554	79.40%	PFC1
GW23_PFC1_sc55	OPC	GW23	2060	1657317	1406583	84.90%	PFC1
GW23_PFC1_sc56	Neurons	GW23	1665	2188722	1878271	85.80%	PFC1
GW23_PFC1_sc57	GABAergic neurons	GW23	1440	1797419	1503098	83.60%	PFC1
GW23_PFC1_sc58	Neurons	GW23	1683	775441	651350	84.00%	PFC1
GW23_PFC1_sc59	Neurons	GW23	1771	2208535	1872545	84.80%	PFC1
GW23_PFC1_sc6	Neurons	GW23	1641	1336234	918774	68.80%	PFC1
GW23_PFC1_sc60	Stem cells	GW23	2124	2616051	2299079	87.90%	PFC1
GW23_PFC1_sc61	Neurons	GW23	2232	2149521	1854629	86.30%	PFC1
GW23_PFC1_sc62	Neurons	GW23	2034	2349142	2066236	88.00%	PFC1
GW23_PFC1_sc63	Neurons	GW23	1920	2563516	2203229	85.90%	PFC1
GW23_PFC1_sc64	GABAergic neurons	GW23	1563	2198293	1849397	84.10%	PFC1
GW23_PFC1_sc65	Astrocytes	GW23	2957	4435245	3774604	85.10%	PFC1
GW23_PFC1_sc66	OPC	GW23	2380	2761578	2366224	85.70%	PFC1
GW23_PFC1_sc67	GABAergic neurons	GW23	1314	1794325	1438412	80.20%	PFC1
GW23_PFC1_sc68	Neurons	GW23	1797	2091679	1773668	84.80%	PFC1
GW23_PFC1_sc69	GABAergic neurons	GW23	1106	1377376	1172840	85.20%	PFC1
GW23_PFC1_sc7	Neurons	GW23	1547	614367	457207	74.40%	PFC1
GW23_PFC1_sc70	GABAergic neurons	GW23	1312	1445378	1261403	87.30%	PFC1
GW23_PFC1_sc72	Neurons	GW23	1616	2002004	1750657	87.40%	PFC1
GW23_PFC1_sc73	Neurons	GW23	1257	1799171	1485256	82.60%	PFC1
GW23_PFC1_sc74	Neurons	GW23	1418	1620037	1345406	83.00%	PFC1
GW23_PFC1_sc75	Neurons	GW23	1498	257497	215162	83.60%	PFC1
GW23_PFC1_sc77	GABAergic neurons	GW23	1023	1024040	867349	84.70%	PFC1
GW23_PFC1_sc78	GABAergic neurons	GW23	1484	707590	290874	41.10%	PFC1
GW23_PFC1_sc79	GABAergic neurons	GW23	1351	1452910	1276736	87.90%	PFC1
GW23_PFC1_sc8	GABAergic neurons	GW23	1578	1191784	865060	72.60%	PFC1
GW23_PFC1_sc80	Neurons	GW23	1769	1724943	1503672	87.20%	PFC1
GW23_PFC1_sc81	GABAergic neurons	GW23	1172	1494188	1270466	85.00%	PFC1
GW23_PFC1_sc82	OPC	GW23	1204	1316567	1148618	87.20%	PFC1
GW23_PFC1_sc83	GABAergic neurons	GW23	1208	1171558	956045	81.60%	PFC1
GW23_PFC1_sc84	Neurons	GW23	2081	1737861	1521756	87.60%	PFC1
GW23_PFC1_sc85	Neurons	GW23	1170	1111542	963641	86.70%	PFC1
GW23_PFC1_sc86	GABAergic neurons	GW23	1085	1190849	1029746	86.50%	PFC1
GW23_PFC1_sc87	Neurons	GW23	1506	342156	288575	84.30%	PFC1
GW23_PFC1_sc88	GABAergic neurons	GW23	1184	1568249	1340932	85.50%	PFC1
GW23_PFC1_sc89	GABAergic neurons	GW23	1288	1399157	1134016	81.00%	PFC1
GW23_PFC1_sc9	Neurons	GW23	1762	1270176	887311	69.90%	PFC1
GW23_PFC1_sc90	Neurons	GW23	1727	1148389	990381	86.20%	PFC1
GW23_PFC1_sc91	Neurons	GW23	1410	1530153	1333790	87.20%	PFC1
GW23_PFC1_sc92	Neurons	GW23	1189	1328014	1054132	79.40%	PFC1
GW23_PFC1_sc94	GABAergic neurons	GW23	1228	1406794	1209375	86.00%	PFC1
GW23_PFC1_sc95	GABAergic neurons	GW23	1224	1000755	822851	82.20%	PFC1
GW23_PFC1_sc96	Neurons	GW23	1199	1832545	1529429	83.50%	PFC1
GW23_PFC2_PAO1_F24_sc10	GABAergic neurons	GW23	1660	671761	455678	67.80%	PFC2
GW23_PFC2_PAO1_F24_sc11	GABAergic neurons	GW23	1651	638339	338331	53.00%	PFC2
GW23_PFC2_PAO1_F24_sc12	Neurons	GW23	2492	723015	438626	60.70%	PFC2
GW23_PFC2_PAO1_F24_sc13	GABAergic neurons	GW23	1900	807579	498477	61.70%	PFC2
GW23_PFC2_PAO1_F24_sc14	GABAergic neurons	GW23	1882	703484	501912	71.30%	PFC2
GW23_PFC2_PAO1_F24_sc15	GABAergic neurons	GW23	2910	2078287	979830	47.10%	PFC2
GW23_PFC2_PAO1_F24_sc16	GABAergic neurons	GW23	2176	639001	330110	51.70%	PFC2
GW23_PFC2_PAO1_F24_sc17	GABAergic neurons	GW23	2199	1001928	637411	63.60%	PFC2
GW23_PFC2_PAO1_F24_sc18	GABAergic neurons	GW23	1761	549990	260428	47.40%	PFC2
GW23_PFC2_PAO1_F24_sc19	GABAergic neurons	GW23	2112	880731	563342	64.00%	PFC2
GW23_PFC2_PAO1_F24_sc2	GABAergic neurons	GW23	6228	17517978	8390018	47.90%	PFC2
GW23_PFC2_PAO1_F24_sc20	GABAergic neurons	GW23	1469	369770	187908	50.80%	PFC2
GW23_PFC2_PAO1_F24_sc21	Neurons	GW23	1834	680243	441445	64.90%	PFC2
GW23_PFC2_PAO1_F24_sc22	GABAergic neurons	GW23	2078	1063783	707759	66.50%	PFC2
GW23_PFC2_PAO1_F24_sc24	GABAergic neurons	GW23	2155	784585	533036	67.90%	PFC2
GW23_PFC2_PAO1_F24_sc25	Neurons	GW23	2632	1064586	771003	72.40%	PFC2
GW23_PFC2_PAO1_F24_sc3	GABAergic neurons	GW23	3065	1817868	1034435	56.90%	PFC2
GW23_PFC2_PAO1_F24_sc4	GABAergic neurons	GW23	3198	1133627	660587	58.30%	PFC2
GW23_PFC2_PAO1_F24_sc5	Microglia	GW23	2877	1478437	809826	54.80%	PFC2
GW23_PFC2_PAO1_F24_sc6	GABAergic neurons	GW23	3794	2149312	1248889	58.10%	PFC2
GW23_PFC2_PAO1_F24_sc7	GABAergic neurons	GW23	2961	1781249	945159	53.10%	PFC2
GW23_PFC2_PAO1_F24_sc8	OPC	GW23	3479	1798641	1072663	59.60%	PFC2
GW23_PFC2_PAO1_F24_sc9	GABAergic neurons	GW23	3672	1616648	1062009	65.70%	PFC2
GW23_PFC2_PAO3_F15_sc27	GABAergic neurons	GW23	1322	1218191	746631	61.30%	PFC2
GW23_PFC2_PAO3_F15_sc28	GABAergic neurons	GW23	2090	1370949	1007399	73.50%	PFC2
GW23_PFC2_PAO3_F15_sc29	OPC	GW23	4656	4655909	3558153	76.40%	PFC2
GW23_PFC2_PAO3_F15_sc30	GABAergic neurons	GW23	2297	2114913	1350735	63.90%	PFC2
GW23_PFC2_PAO3_F15_sc31	GABAergic neurons	GW23	1344	707985	448501	63.30%	PFC2
GW23_PFC2_PAO3_F15_sc32	OPC	GW23	2542	1675250	1229977	73.40%	PFC2
GW23_PFC2_PAO3_F15_sc33	Neurons	GW23	2570	2118713	1341518	63.30%	PFC2
GW23_PFC2_PAO3_F15_sc35	Microglia	GW23	2329	2526990	1674903	66.30%	PFC2
GW23_PFC2_PAO3_F15_sc36	GABAergic neurons	GW23	1926	1289380	885163	68.70%	PFC2
GW23_PFC2_PAO3_F15_sc37	GABAergic neurons	GW23	1833	1083521	754125	69.60%	PFC2
GW23_PFC2_PAO3_F15_sc38	GABAergic neurons	GW23	1878	892825	624382	69.90%	PFC2
GW23_PFC2_PAO3_F15_sc39	GABAergic neurons	GW23	2830	1730917	1240273	71.70%	PFC2
GW23_PFC2_PAO3_F15_sc40	GABAergic neurons	GW23	2101	1464714	1052111	71.80%	PFC2
GW23_PFC2_PAO3_F15_sc41	GABAergic neurons	GW23	2885	2293668	1601066	69.80%	PFC2
GW23_PFC2_PAO3_F15_sc42	GABAergic neurons	GW23	1395	1031001	676783	65.60%	PFC2
GW23_PFC2_PAO3_F15_sc43	GABAergic neurons	GW23	1944	1371099	1002279	73.10%	PFC2
GW23_PFC2_PAO3_F15_sc44	Neurons	GW23	2322	1489337	1067445	71.70%	PFC2
GW23_PFC2_PAO3_F15_sc45	OPC	GW23	3291	2672829	1633249	61.10%	PFC2
GW23_PFC2_PAO3_F15_sc46	GABAergic neurons	GW23	1509	959278	659120	68.70%	PFC2
